userId,sessionId,eventTime,pageName,device
user_542,u542s0,2025-01-11 12:56:35,info,IOS
user_542,u542s0,2025-01-11 12:57:51,start,Android
user_542,u542s0,2025-01-11 13:03:21,step1,Android
user_542,u542s0,2025-01-11 13:07:14,help1,IOS
user_542,u542s0,2025-01-11 13:12:17,step1,Android
user_542,u542s0,2025-01-11 13:19:07,step2,Android
user_542,u542s0,2025-01-11 13:20:35,help2,IOS
user_542,u542s0,2025-01-11 13:22:51,step2,IOS
user_542,u542s0,2025-01-11 13:26:33,help2,IOS
user_542,u542s0,2025-01-11 13:32:17,exit,IOS
user_308,u308s1,2025-01-11 14:07:57,start,Web
user_308,u308s1,2025-01-11 14:09:16,exit,IOS
user_82,u82s0,2025-01-11 14:33:23,start,Web
user_82,u82s0,2025-01-11 14:38:48,step1,Web
user_127,u127s0,2025-01-11 14:38:49,,Android
user_82,u82s0,2025-01-11 14:42:30,step2,Web
user_82,u82s0,2025-01-11 14:46:16,exit,Web
user_127,u127s0,2025-01-11 14:48:43,step1,Android
user_127,u127s0,2025-01-11 14:50:21,help1,Android
user_127,u127s0,2025-01-11 14:59:51,step1,Android
user_127,u127s0,2025-01-11 15:07:02,step2,IOS
user_127,u127s0,2025-01-11 15:14:36,exit,Android
user_865,u865s0,2025-01-11 15:15:55,start,Android
user_865,u865s0,2025-01-11 15:25:33,step1,Web
user_865,u865s0,2025-01-11 15:33:44,step2,IOS
user_865,u865s0,2025-01-11 15:41:19,help2,Android
user_865,u865s0,2025-01-11 15:44:54,step2,IOS
user_865,u865s0,2025-01-11 15:51:20,help2,IOS
user_69,u69s0,2025-01-11 15:55:48,start,IOS
user_865,u865s0,2025-01-11 15:57:32,step2,Android
user_865,u865s0,2025-01-11 16:04:05,checkout,IOS
user_69,u69s0,2025-01-11 16:05:34,info,IOS
user_69,u69s0,2025-01-11 16:05:51,exit,Android
user_865,u865s0,2025-01-11 16:13:16,exit,Android
user_619,u619s0,2025-01-11 16:19:34,start,IOS
user_619,u619s0,2025-01-11 16:22:59,exit,IOS
user_560,u560s0,2025-01-11 17:02:27,start,IOS
user_560,u560s0,2025-01-11 17:03:31,info,Android
user_560,u560s0,2025-01-11 17:03:46,exit,IOS
user_715,u715s0,2025-01-11 17:42:29,start,Android
user_715,u715s0,2025-01-11 17:49:27,info,Android
user_715,u715s0,2025-01-11 17:52:58,start,Web
user_715,u715s0,2025-01-11 17:54:57,step1,IOS
user_715,u715s0,2025-01-11 17:55:48,step2,Android
user_715,u715s0,2025-01-11 18:02:10,help2,Web
user_858,u858s1,2025-01-11 18:08:49,start,Web
user_858,u858s1,2025-01-11 18:09:26,step1,Android
user_715,u715s0,2025-01-11 18:09:41,exit,IOS
user_858,u858s1,2025-01-11 18:11:44,help1,Android
user_858,u858s1,2025-01-11 18:13:00,step1,IOS
user_858,u858s1,2025-01-11 18:13:33,help1,Android
user_858,u858s1,2025-01-11 18:14:04,step1,Web
user_858,u858s1,2025-01-11 18:14:14,start,IOS
user_858,u858s1,2025-01-11 18:18:51,step1,IOS
user_858,u858s1,2025-01-11 18:24:53,help1,IOS
user_858,u858s1,2025-01-11 18:27:25,step1,IOS
user_858,u858s1,2025-01-11 18:28:04,exit,Web
user_647,u647s0,2025-01-11 18:55:13,start,IOS
user_647,u647s0,2025-01-11 19:02:27,exit,Android
user_970,u970s0,2025-01-11 19:38:28,start,Android
user_970,u970s0,2025-01-11 19:44:49,step1,IOS
user_970,u970s0,2025-01-11 19:51:53,step2,Web
user_970,u970s0,2025-01-11 20:01:01,help2,Android
user_970,u970s0,2025-01-11 20:05:23,Exit,IOS
user_403,u403s0,2025-01-11 20:11:46,start,IOS
user_403,u403s0,2025-01-11 20:16:14,info,Android
user_403,u403s0,2025-01-11 20:18:10,start,Android
user_403,u403s0,2025-01-11 20:19:23,info,Android
user_398,u398s0,2025-01-11 20:19:37,start,Web
user_403,u403s0,2025-01-11 20:21:04,start,Android
user_403,u403s0,2025-01-11 20:25:44,,Android
user_398,u398s0,2025-01-11 20:27:56,step1,Android
user_398,u398s0,2025-01-11 20:29:56,help1,Android
user_403,u403s0,2025-01-11 20:29:59,start,Android
user_403,u403s0,2025-01-11 20:34:08,question,Android
user_350,u350s0,2025-01-11 20:34:46,start,IOS
user_398,u398s0,2025-01-11 20:36:47,step2,Android
user_398,u398s0,2025-01-11 20:36:47,step1,IOS
user_398,u398s0,2025-01-11 20:36:49,help2,Web
user_398,u398s0,2025-01-11 20:38:24,exit,IOS
user_350,u350s0,2025-01-11 20:38:49,exit,Android
user_403,u403s0,2025-01-11 20:43:02,start,IOS
user_403,u403s0,2025-01-11 20:51:04,info,Android
user_403,u403s0,2025-01-11 20:54:43,start,IOS
user_403,u403s0,2025-01-11 21:00:38,question,Android
user_403,u403s0,2025-01-11 21:01:33,start,Android
user_403,u403s0,2025-01-11 21:02:45,step1,Web
user_403,u403s0,2025-01-11 21:09:20,step2,IOS
user_403,u403s0,2025-01-11 21:14:22,help2,Android
user_403,u403s0,2025-01-11 21:19:06,step2,IOS
user_403,u403s0,2025-01-11 21:28:40,step1,IOS
user_403,u403s0,2025-01-11 21:31:53,help1,IOS
user_403,u403s0,2025-01-11 21:39:42,step1,Web
user_403,u403s0,2025-01-11 21:40:10,exit,Web
user_570,u570s1,2025-01-11 22:29:30,start,Web
user_570,u570s1,2025-01-11 22:30:51,exit,Web
user_749,u749s0,2025-01-11 22:31:15,start,IOS
user_749,u749s0,2025-01-11 22:31:51,exit,Android
user_928,u928s0,2025-01-11 23:04:16,start,IOS
user_928,u928s0,2025-01-11 23:13:52,info,IOS
user_928,u928s0,2025-01-11 23:19:20,start,IOS
user_928,u928s0,2025-01-11 23:29:03,info,Android
user_928,u928s0,2025-01-11 23:34:38,start,Android
user_928,u928s0,2025-01-11 23:38:16,info,Android
user_928,u928s0,2025-01-11 23:42:01,start,Android
user_928,u928s0,2025-01-11 23:48:02,info,Android
user_928,u928s0,2025-01-11 23:52:03,exit,Web
user_126,u126s1,2025-01-12 00:00:51,start,Android
user_126,u126s1,2025-01-12 00:04:54,exit,Android
user_785,u785s0,2025-01-12 00:08:40,start,IOS
user_785,u785s0,2025-01-12 00:14:31,exit,IOS
user_709,u709s0,2025-01-12 00:17:57,start,IOS
user_709,u709s0,2025-01-12 00:21:39,question,IOS
user_709,u709s0,2025-01-12 00:24:55,start,Web
user_261,u261s0,2025-01-12 00:32:25,start,Android
user_709,u709s0,2025-01-12 00:34:03,info,Web
user_261,u261s0,2025-01-12 00:35:37,step1,IOS
user_709,u709s0,2025-01-12 00:42:16,start,Web
user_261,u261s0,2025-01-12 00:44:17,start,Android
user_261,u261s0,2025-01-12 00:48:35,exit,Android
user_709,u709s0,2025-01-12 00:48:41,info,Android
user_709,u709s0,2025-01-12 00:53:12,start,IOS
user_709,u709s0,2025-01-12 00:57:54,info,Web
user_709,u709s0,2025-01-12 01:03:51,exit,IOS
user_895,u895s0,2025-01-12 01:41:17,start,Web
user_895,u895s0,2025-01-12 01:48:14,step1,IOS
user_895,u895s0,2025-01-12 01:52:55,start,IOS
user_895,u895s0,2025-01-12 02:01:22,info,Android
user_682,u682s0,2025-01-12 02:03:10,start,Android
user_682,u682s0,2025-01-12 02:08:59,exit,Web
user_895,u895s0,2025-01-12 02:09:29,start,IOS
user_895,u895s0,2025-01-12 02:09:59,exit,IOS
user_165,u165s0,2025-01-12 02:16:22,start,Android
user_165,u165s0,2025-01-12 02:22:20,info,Web
user_165,u165s0,2025-01-12 02:28:08,start,Android
user_165,u165s0,2025-01-12 02:31:15,question,Android
user_165,u165s0,2025-01-12 02:32:01,exit,Android
user_359,u359s0,2025-01-12 03:01:55,start,Web
user_359,u359s0,2025-01-12 03:11:45,info,Web
user_359,u359s0,2025-01-12 03:18:43,start,Android
user_878,u878s1,2025-01-12 03:24:15,start,IOS
user_359,u359s0,2025-01-12 03:26:33,exit,Android
user_878,u878s1,2025-01-12 03:26:35,step1,Android
user_878,u878s1,2025-01-12 03:35:35,exit,Android
user_238,u238s0,2025-01-12 03:51:08,start,Android
user_238,u238s0,2025-01-12 04:00:42,exit,Android
user_530,u530s0,2025-01-12 04:05:19,start,Android
user_530,u530s0,2025-01-12 04:12:53,info,Android
user_530,u530s0,2025-01-12 04:15:19,exit,IOS
user_503,u503s0,2025-01-12 05:13:13,start,IOS
user_503,u503s0,2025-01-12 05:14:02,question,Android
user_503,u503s0,2025-01-12 05:19:51,start,IOS
user_503,u503s0,2025-01-12 05:23:02,step1,Web
user_503,u503s0,2025-01-12 05:30:16,help1,Web
user_503,u503s0,2025-01-12 05:36:07,step1,Web
user_503,u503s0,2025-01-12 05:39:39,help1,Android
user_503,u503s0,2025-01-12 05:42:01,step1,Android
user_503,u503s0,2025-01-12 05:51:46,help1,IOS
user_503,u503s0,2025-01-12 06:01:36,step1,Web
user_503,u503s0,2025-01-12 06:05:51,exit,Android
user_312,u312s0,2025-01-12 06:26:24,start,IOS
user_899,u899s0,2025-01-12 06:31:57,start,Android
user_312,u312s0,2025-01-12 06:33:10,question,Android
user_899,u899s0,2025-01-12 06:33:55,exit,Android
user_312,u312s0,2025-01-12 06:34:01,start,IOS
user_312,u312s0,2025-01-12 06:43:45,info,Android
user_312,u312s0,2025-01-12 06:51:34,start,Web
user_312,u312s0,2025-01-12 06:53:19,info,IOS
user_312,u312s0,2025-01-12 07:02:51,exit,Android
user_678,u678s0,2025-01-12 07:26:50,start,IOS
user_678,u678s0,2025-01-12 07:29:57,question,Web
user_678,u678s0,2025-01-12 07:33:13,start,IOS
user_624,u624s0,2025-01-12 07:35:05,start,Android
user_851,u851s0,2025-01-12 07:36:11,start,Android
user_624,u624s0,2025-01-12 07:40:59,exit,Android
user_678,u678s0,2025-01-12 07:41:58,info,IOS
user_851,u851s0,2025-01-12 07:44:53,info,Web
user_678,u678s0,2025-01-12 07:47:45,exit,Android
user_851,u851s0,2025-01-12 07:48:48,start,Web
user_851,u851s0,2025-01-12 07:51:18,info,Web
user_851,u851s0,2025-01-12 07:58:39,exit,Android
user_135,u135s0,2025-01-12 08:15:11,start,Android
user_135,u135s0,2025-01-12 08:19:44,step1,Web
user_135,u135s0,2025-01-12 08:23:56,help1,IOS
user_135,u135s0,2025-01-12 08:32:45,step1,Android
user_135,u135s0,2025-01-12 08:33:22,help1,IOS
user_135,u135s0,2025-01-12 08:36:28,step1,IOS
user_135,u135s0,2025-01-12 08:37:02,step2,IOS
user_135,u135s0,2025-01-12 08:46:27,checkout,Android
user_135,u135s0,2025-01-12 08:49:47,exit,Android
user_460,u460s0,2025-01-12 10:00:48,start,IOS
user_460,u460s0,2025-01-12 10:07:45,info,Web
user_460,u460s0,2025-01-12 10:17:28,start,Android
user_460,u460s0,2025-01-12 10:18:07,exit,IOS
user_456,u456s0,2025-01-12 10:48:28,start,Android
user_456,u456s0,2025-01-12 10:51:37,info,IOS
user_456,u456s0,2025-01-12 10:53:09,start,IOS
user_456,u456s0,2025-01-12 11:02:22,exit,IOS
user_897,u897s0,2025-01-12 12:36:13,start,Web
user_897,u897s0,2025-01-12 12:43:05,info,IOS
user_897,u897s0,2025-01-12 12:51:24,start,IOS
user_897,u897s0,2025-01-12 12:59:06,step1,IOS
user_897,u897s0,2025-01-12 13:05:25,exit,Android
user_897,u897s0,2025-01-12 13:05:25,step2,IOS
user_244,u244s0,2025-01-12 13:14:59,start,Android
user_244,u244s0,2025-01-12 13:18:23,info,IOS
user_333,u333s1,2025-01-12 13:20:35,start,Web
user_333,u333s1,2025-01-12 13:22:31,exit,Web
user_244,u244s0,2025-01-12 13:27:23,start,Web
user_244,u244s0,2025-01-12 13:36:35,exit,Android
user_294,u294s1,2025-01-12 14:12:00,start,IOS
user_294,u294s1,2025-01-12 14:14:21,step1,Web
user_294,u294s1,2025-01-12 14:20:11,step2,IOS
user_294,u294s1,2025-01-12 14:30:01,checkout,Android
user_294,u294s1,2025-01-12 14:38:47,exit,Android
user_440,u440s0,2025-01-12 15:43:08,start,IOS
user_440,u440s0,2025-01-12 15:45:44,info,Android
user_128,u128s0,2025-01-12 15:47:31,start,Android
user_128,u128s0,2025-01-12 15:47:54,exit,Web
user_440,u440s0,2025-01-12 15:54:01,exit,IOS
user_654,u654s0,2025-01-12 16:11:48,start,Android
user_654,u654s0,2025-01-12 16:17:46,step1,Android
user_654,u654s0,2025-01-12 16:19:44,step2,Android
user_654,u654s0,2025-01-12 16:25:11,checkout,Android
user_654,u654s0,2025-01-12 16:28:08,success,Web
user_52,u52s0,2025-01-12 18:31:23,start,Web
user_52,u52s0,2025-01-12 18:35:52,step1,Web
user_52,u52s0,2025-01-12 18:41:27,step2,Android
user_52,u52s0,2025-01-12 18:41:46,help2,IOS
user_52,u52s0,2025-01-12 18:43:58,step2,Web
user_52,u52s0,2025-01-12 18:48:33,help2,Web
user_52,u52s0,2025-01-12 18:53:25,exit,Android
user_641,u641s1,2025-01-12 19:11:08,start,Android
user_641,u641s1,2025-01-12 19:11:15,exit,Android
user_637,u637s1,2025-01-12 20:38:13,start,IOS
user_637,u637s1,2025-01-12 20:48:00,exit,IOS
user_662,u662s0,2025-01-12 22:01:53,start,Web
user_662,u662s0,2025-01-12 22:10:05,info,Android
user_662,u662s0,2025-01-12 22:10:55,exit,Web
user_845,u845s0,2025-01-13 01:14:15,start,IOS
user_845,u845s0,2025-01-13 01:23:39,step1,IOS
user_351,u351s0,2025-01-13 01:29:02,start,Web
user_845,u845s0,2025-01-13 01:31:39,exit,Android
user_168,u168s0,2025-01-13 01:33:00,start,Android
user_168,u168s0,2025-01-13 01:38:51,info,Android
user_351,u351s0,2025-01-13 01:38:52,step1,Android
user_168,u168s0,2025-01-13 01:41:41,start,IOS
user_168,u168s0,2025-01-13 01:43:46,step1,Web
user_351,u351s0,2025-01-13 01:47:08,step2,Web
user_351,u351s0,2025-01-13 01:50:21,help2,Android
user_168,u168s0,2025-01-13 01:51:15,step2,Web
user_168,u168s0,2025-01-13 01:57:58,help2,IOS
user_351,u351s0,2025-01-13 01:59:33,step2,Android
user_168,u168s0,2025-01-13 02:01:21,exit,Web
user_351,u351s0,2025-01-13 02:01:36,help2,IOS
user_351,u351s0,2025-01-13 02:10:42,step2,Android
user_917,u917s1,2025-01-13 02:12:25,start,IOS
user_917,u917s1,2025-01-13 02:16:10,info,IOS
user_351,u351s0,2025-01-13 02:17:54,checkout,Android
user_351,u351s0,2025-01-13 02:22:54,exit,Android
user_917,u917s1,2025-01-13 02:24:59,start,IOS
user_917,u917s1,2025-01-13 02:31:13,info,Web
user_209,u209s0,2025-01-13 02:35:40,,IOS
user_917,u917s1,2025-01-13 02:36:01,start,IOS
user_917,u917s1,2025-01-13 02:40:04,exit,IOS
user_209,u209s0,2025-01-13 02:45:26,exit,Android
user_440,u440s1,2025-01-13 02:53:49,start,IOS
user_440,u440s1,2025-01-13 03:02:41,exit,Android
user_130,u130s0,2025-01-13 04:20:20,start,Android
user_130,u130s0,2025-01-13 04:22:15,info,Web
user_130,u130s0,2025-01-13 04:26:20,start,Web
user_130,u130s0,2025-01-13 04:32:13,step1,IOS
user_130,u130s0,2025-01-13 04:33:11,step2,IOS
user_130,u130s0,2025-01-13 04:39:18,help2,Android
user_130,u130s0,2025-01-13 04:43:10,step2,Android
user_875,u875s0,2025-01-13 04:47:40,start,Web
user_875,u875s0,2025-01-13 04:50:30,Info,Android
user_130,u130s0,2025-01-13 04:51:42,step1,IOS
user_875,u875s0,2025-01-13 04:52:43,start,Android
user_875,u875s0,2025-01-13 04:57:01,exit,Android
user_130,u130s0,2025-01-13 04:58:36,step2,Android
user_130,u130s0,2025-01-13 05:02:41,checkout,Android
user_130,u130s0,2025-01-13 05:11:28,error,Android
user_130,u130s0,2025-01-13 05:15:24,checkout,Web
user_130,u130s0,2025-01-13 05:23:18,exit,Web
user_867,u867s0,2025-01-13 05:48:18,start,IOS
user_867,u867s0,2025-01-13 05:55:29,exit,Android
user_904,u904s0,2025-01-13 06:00:42,start,Android
user_904,u904s0,2025-01-13 06:07:09,info,IOS
user_904,u904s0,2025-01-13 06:15:55,start,Web
user_904,u904s0,2025-01-13 06:17:16,step1,Web
user_904,u904s0,2025-01-13 06:18:41,help1,IOS
user_904,u904s0,2025-01-13 06:28:23,step1,Web
user_904,u904s0,2025-01-13 06:29:57,help2,IOS
user_904,u904s0,2025-01-13 06:29:57,step2,Android
user_904,u904s0,2025-01-13 06:33:33,step2,Android
user_75,u75s1,2025-01-13 06:40:46,start,Android
user_904,u904s0,2025-01-13 06:42:03,step1,Web
user_75,u75s1,2025-01-13 06:44:07,step1,Android
user_904,u904s0,2025-01-13 06:44:47,Start,Android
user_904,u904s0,2025-01-13 06:47:48,exit,IOS
user_75,u75s1,2025-01-13 06:51:55,step2,IOS
user_75,u75s1,2025-01-13 06:59:59,help2,IOS
user_75,u75s1,2025-01-13 07:06:51,step2,Android
user_752,u752s0,2025-01-13 07:09:26,start,IOS
user_752,u752s0,2025-01-13 07:10:55,info,Android
user_752,u752s0,2025-01-13 07:12:41,exit,IOS
user_75,u75s1,2025-01-13 07:13:03,help2,Android
user_75,u75s1,2025-01-13 07:18:54,step2,IOS
user_75,u75s1,2025-01-13 07:23:26,help2,Android
user_75,u75s1,2025-01-13 07:31:55,step2,Android
user_75,u75s1,2025-01-13 07:39:47,help2,Android
user_75,u75s1,2025-01-13 07:42:42,step2,IOS
user_75,u75s1,2025-01-13 07:43:19,help2,IOS
user_75,u75s1,2025-01-13 07:47:55,exit,Android
user_54,u54s1,2025-01-13 07:58:18,start,Android
user_54,u54s1,2025-01-13 08:00:41,step1,Android
user_54,u54s1,2025-01-13 08:10:34,step2,Web
user_54,u54s1,2025-01-13 08:17:03,exit,Android
user_389,u389s0,2025-01-13 08:19:48,start,Web
user_716,u716s0,2025-01-13 08:21:28,start,Android
user_389,u389s0,2025-01-13 08:23:59,info,Android
user_389,u389s0,2025-01-13 08:24:38,exit,IOS
user_716,u716s0,2025-01-13 08:25:41,exit,IOS
user_144,u144s1,2025-01-13 09:02:49,start,IOS
user_144,u144s1,2025-01-13 09:04:58,info,Android
user_144,u144s1,2025-01-13 09:07:04,Start,Android
user_144,u144s1,2025-01-13 09:13:04,step1,IOS
user_144,u144s1,2025-01-13 09:22:58,help1,IOS
user_144,u144s1,2025-01-13 09:28:03,step1,IOS
user_144,u144s1,2025-01-13 09:33:22,step2,Android
user_144,u144s1,2025-01-13 09:42:13,help2,Android
user_144,u144s1,2025-01-13 09:49:56,exit,IOS
user_937,u937s0,2025-01-13 11:18:14,start,Android
user_937,u937s0,2025-01-13 11:23:59,step1,Android
user_937,u937s0,2025-01-13 11:32:36,help1,Android
user_937,u937s0,2025-01-13 11:37:53,step1,Web
user_937,u937s0,2025-01-13 11:45:05,help1,Android
user_937,u937s0,2025-01-13 11:50:26,step1,IOS
user_937,u937s0,2025-01-13 11:52:07,help1,IOS
user_937,u937s0,2025-01-13 11:52:55,step1,Android
user_937,u937s0,2025-01-13 11:58:18,step2,Web
user_937,u937s0,2025-01-13 12:01:59,checkout,Web
user_937,u937s0,2025-01-13 12:03:04,exit,Android
user_266,u266s0,2025-01-13 12:16:33,start,Web
user_266,u266s0,2025-01-13 12:25:51,info,Android
user_863,u863s0,2025-01-13 12:33:20,start,Android
user_266,u266s0,2025-01-13 12:34:21,start,IOS
user_266,u266s0,2025-01-13 12:35:14,exit,IOS
user_863,u863s0,2025-01-13 12:42:28,info,Web
user_863,u863s0,2025-01-13 12:48:16,exit,Web
user_329,u329s1,2025-01-13 13:52:21,start,Web
user_329,u329s1,2025-01-13 13:58:42,step1,Android
user_329,u329s1,2025-01-13 14:06:47,step2,IOS
user_329,u329s1,2025-01-13 14:09:40,checkout,IOS
user_329,u329s1,2025-01-13 14:11:11,step2,Web
user_335,u335s0,2025-01-13 14:16:02,start,IOS
user_329,u329s1,2025-01-13 14:16:25,,IOS
user_329,u329s1,2025-01-13 14:19:22,exit,IOS
user_335,u335s0,2025-01-13 14:24:21,info,Android
user_335,u335s0,2025-01-13 14:25:35,start,IOS
user_335,u335s0,2025-01-13 14:30:23,info,IOS
user_335,u335s0,2025-01-13 14:30:44,start,IOS
user_335,u335s0,2025-01-13 14:40:35,,Android
user_760,u760s1,2025-01-13 14:48:08,start,IOS
user_335,u335s0,2025-01-13 14:49:46,start,Android
user_760,u760s1,2025-01-13 14:51:46,exit,Android
user_335,u335s0,2025-01-13 14:56:54,exit,Android
user_471,u471s0,2025-01-13 15:32:53,start,Android
user_780,u780s0,2025-01-13 15:35:04,start,Android
user_471,u471s0,2025-01-13 15:39:44,info,Web
user_780,u780s0,2025-01-13 15:41:08,exit,IOS
user_471,u471s0,2025-01-13 15:44:17,start,IOS
user_471,u471s0,2025-01-13 15:44:43,info,Android
user_471,u471s0,2025-01-13 15:49:43,start,Android
user_471,u471s0,2025-01-13 15:58:33,exit,IOS
user_476,u476s0,2025-01-13 18:29:22,start,Android
user_476,u476s0,2025-01-13 18:30:38,step1,Android
user_476,u476s0,2025-01-13 18:30:41,exit,Android
user_291,u291s0,2025-01-13 19:34:38,start,IOS
user_291,u291s0,2025-01-13 19:38:14,step1,IOS
user_291,u291s0,2025-01-13 19:40:38,step2,Android
user_291,u291s0,2025-01-13 19:42:31,help2,Web
user_291,u291s0,2025-01-13 19:49:04,exit,IOS
user_39,u39s0,2025-01-13 19:52:47,start,Web
user_39,u39s0,2025-01-13 19:56:40,Info,Web
user_39,u39s0,2025-01-13 20:05:55,start,Android
user_39,u39s0,2025-01-13 20:09:26,step1,Android
user_39,u39s0,2025-01-13 20:11:45,step2,Web
user_39,u39s0,2025-01-13 20:19:44,step1,Web
user_39,u39s0,2025-01-13 20:19:53,Help1,IOS
user_39,u39s0,2025-01-13 20:22:40,step1,Android
user_450,u450s2,2025-01-13 20:26:21,start,Android
user_39,u39s0,2025-01-13 20:26:52,help1,Android
user_450,u450s2,2025-01-13 20:29:37,info,Web
user_39,u39s0,2025-01-13 20:33:33,step1,IOS
user_450,u450s2,2025-01-13 20:34:19,start,Android
user_450,u450s2,2025-01-13 20:37:29,step1,Web
user_39,u39s0,2025-01-13 20:40:24,step2,IOS
user_39,u39s0,2025-01-13 20:42:36,help2,IOS
user_450,u450s2,2025-01-13 20:43:58,step2,Web
user_39,u39s0,2025-01-13 20:47:51,step2,Android
user_450,u450s2,2025-01-13 20:53:47,step1,Web
user_450,u450s2,2025-01-13 20:54:27,step2,Android
user_450,u450s2,2025-01-13 20:55:36,exit,Android
user_39,u39s0,2025-01-13 20:56:29,help2,Android
user_43,u43s1,2025-01-13 21:05:11,start,IOS
user_39,u39s0,2025-01-13 21:06:06,step2,IOS
user_39,u39s0,2025-01-13 21:06:49,help2,Web
user_885,u885s0,2025-01-13 21:08:20,start,IOS
user_39,u39s0,2025-01-13 21:10:03,step2,Android
user_43,u43s1,2025-01-13 21:10:10,step1,Android
user_885,u885s0,2025-01-13 21:13:22,info,IOS
user_885,u885s0,2025-01-13 21:15:49,start,Web
user_43,u43s1,2025-01-13 21:16:18,Step2,IOS
user_43,u43s1,2025-01-13 21:18:23,help2,Android
user_39,u39s0,2025-01-13 21:18:28,checkout,Android
user_885,u885s0,2025-01-13 21:19:22,exit,Android
user_39,u39s0,2025-01-13 21:20:51,exit,IOS
user_43,u43s1,2025-01-13 21:26:25,exit,IOS
user_12,u12s0,2025-01-13 22:01:30,start,Android
user_92,u92s0,2025-01-13 22:01:46,start,IOS
user_12,u12s0,2025-01-13 22:02:56,exit,IOS
user_92,u92s0,2025-01-13 22:04:33,exit,Android
user_133,u133s0,2025-01-13 22:11:21,start,Android
user_133,u133s0,2025-01-13 22:16:48,info,Android
user_133,u133s0,2025-01-13 22:25:09,start,Android
user_988,u988s2,2025-01-13 22:27:44,start,Android
user_133,u133s0,2025-01-13 22:33:24,step1,Web
user_988,u988s2,2025-01-13 22:37:07,question,IOS
user_133,u133s0,2025-01-13 22:42:46,step2,IOS
user_988,u988s2,2025-01-13 22:45:27,exit,IOS
user_133,u133s0,2025-01-13 22:46:45,exit,Web
user_987,u987s1,2025-01-13 22:48:10,start,Android
user_987,u987s1,2025-01-13 22:50:23,info,IOS
user_987,u987s1,2025-01-13 22:53:04,exit,Android
user_245,u245s0,2025-01-13 23:41:02,start,Android
user_245,u245s0,2025-01-13 23:45:58,exit,Android
user_935,u935s0,2025-01-14 00:32:54,start,Android
user_935,u935s0,2025-01-14 00:34:11,step1,IOS
user_935,u935s0,2025-01-14 00:36:46,step2,IOS
user_935,u935s0,2025-01-14 00:37:09,checkout,IOS
user_935,u935s0,2025-01-14 00:47:03,step2,IOS
user_935,u935s0,2025-01-14 00:47:38,exit,Android
user_855,u855s0,2025-01-14 02:10:27,start,IOS
user_855,u855s0,2025-01-14 02:11:19,exit,Android
user_104,u104s0,2025-01-14 02:53:49,start,Android
user_104,u104s0,2025-01-14 02:59:20,question,IOS
user_104,u104s0,2025-01-14 03:03:19,start,Android
user_104,u104s0,2025-01-14 03:08:19,question,Android
user_104,u104s0,2025-01-14 03:11:16,start,IOS
user_104,u104s0,2025-01-14 03:14:15,info,Web
user_104,u104s0,2025-01-14 03:14:44,start,Web
user_104,u104s0,2025-01-14 03:17:32,info,Android
user_104,u104s0,2025-01-14 03:21:43,exit,IOS
user_439,u439s1,2025-01-14 03:44:42,start,IOS
user_439,u439s1,2025-01-14 03:54:20,step1,Web
user_439,u439s1,2025-01-14 03:57:08,step2,Android
user_439,u439s1,2025-01-14 04:03:07,checkout,Android
user_439,u439s1,2025-01-14 04:06:26,exit,Android
user_139,u139s0,2025-01-14 04:38:52,start,IOS
user_139,u139s0,2025-01-14 04:46:22,step1,Android
user_139,u139s0,2025-01-14 04:56:13,step2,Android
user_139,u139s0,2025-01-14 04:59:58,help2,IOS
user_139,u139s0,2025-01-14 04:59:59,step2,IOS
user_695,u695s0,2025-01-14 05:00:27,start,IOS
user_139,u139s0,2025-01-14 05:03:04,exit,IOS
user_695,u695s0,2025-01-14 05:08:36,exit,Android
user_410,u410s0,2025-01-14 05:38:17,start,IOS
user_410,u410s0,2025-01-14 05:41:03,info,Web
user_410,u410s0,2025-01-14 05:43:40,start,Android
user_410,u410s0,2025-01-14 05:48:14,exit,Web
user_309,u309s0,2025-01-14 06:46:50,start,Android
user_309,u309s0,2025-01-14 06:48:10,exit,Android
user_322,u322s1,2025-01-14 07:33:58,start,Android
user_322,u322s1,2025-01-14 07:35:57,step1,Android
user_322,u322s1,2025-01-14 07:38:06,start,Android
user_322,u322s1,2025-01-14 07:41:04,step1,IOS
user_322,u322s1,2025-01-14 07:46:55,help1,Android
user_322,u322s1,2025-01-14 07:47:06,step1,IOS
user_322,u322s1,2025-01-14 07:56:22,help1,IOS
user_322,u322s1,2025-01-14 08:01:37,step1,Android
user_322,u322s1,2025-01-14 08:02:22,help1,Android
user_322,u322s1,2025-01-14 08:06:31,step1,Android
user_322,u322s1,2025-01-14 08:09:30,step2,IOS
user_322,u322s1,2025-01-14 08:12:52,step1,IOS
user_322,u322s1,2025-01-14 08:16:34,help1,Android
user_322,u322s1,2025-01-14 08:19:24,step1,IOS
user_322,u322s1,2025-01-14 08:21:59,step2,Web
user_322,u322s1,2025-01-14 08:24:40,help2,Web
user_322,u322s1,2025-01-14 08:30:18,step2,Web
user_322,u322s1,2025-01-14 08:33:27,help2,IOS
user_63,u63s0,2025-01-14 08:35:02,start,Android
user_63,u63s0,2025-01-14 08:41:11,step1,IOS
user_63,u63s0,2025-01-14 08:41:35,step2,Web
user_322,u322s1,2025-01-14 08:41:50,exit,IOS
user_63,u63s0,2025-01-14 08:43:21,help2,IOS
user_63,u63s0,2025-01-14 08:52:23,exit,Web
user_700,u700s1,2025-01-14 08:58:01,start,Android
user_700,u700s1,2025-01-14 08:59:42,exit,IOS
