userId,sessionId,eventTime,pageName,prevPage,sessionSuccess
user_219,u219s0,2025-01-31 12:49:23,info,start,False
user_219,u219s0,2025-01-31 12:54:41,start,info,False
user_219,u219s0,2025-01-31 13:02:06,exit,start,False
user_219,u219s1,2025-02-02 11:43:59,start,entry,False
user_21,u21s0,2025-01-04 23:28:00,start,entry,False
user_21,u21s0,2025-01-04 23:32:50,step1,start,False
user_21,u21s0,2025-01-04 23:37:46,step2,step1,False
user_21,u21s0,2025-01-04 23:45:26,help2,step2,False
user_21,u21s0,2025-01-04 23:45:28,exit,help2,False
user_221,u221s0,2025-01-04 08:27:46,start,entry,False
user_221,u221s0,2025-01-04 08:37:19,exit,start,False
user_221,u221s1,2025-01-20 19:12:12,start,entry,False
user_221,u221s1,2025-01-20 19:15:18,info,start,False
user_221,u221s1,2025-01-20 19:16:23,start,info,False
user_221,u221s1,2025-01-20 19:17:01,info,start,False
user_221,u221s1,2025-01-20 19:18:31,start,info,False
user_221,u221s1,2025-01-20 19:20:54,info,start,False
user_221,u221s1,2025-01-20 19:27:39,exit,info,False
user_223,u223s0,2025-01-16 15:46:24,start,entry,False
user_223,u223s0,2025-01-16 15:47:26,info,start,False
user_223,u223s0,2025-01-16 15:50:48,start,info,False
user_223,u223s0,2025-01-16 15:56:07,question,start,False
user_223,u223s0,2025-01-16 16:01:03,exit,question,False
user_225,u225s0,2025-01-27 21:57:57,start,entry,False
user_225,u225s0,2025-01-27 22:06:15,info,start,False
user_225,u225s0,2025-01-27 22:16:13,exit,info,False
user_225,u225s1,2025-02-02 21:03:34,start,entry,False
user_225,u225s1,2025-02-02 21:10:33,exit,start,False
user_226,u226s0,2025-01-14 10:35:56,start,entry,False
user_226,u226s0,2025-01-14 10:43:43,info,start,False
user_226,u226s0,2025-01-14 10:51:53,start,info,False
user_226,u226s0,2025-01-14 10:53:37,exit,start,False
user_229,u229s0,2025-01-24 15:22:07,start,entry,False
user_229,u229s0,2025-01-24 15:26:39,info,start,False
user_229,u229s0,2025-01-24 15:33:04,start,info,False
user_22,u22s0,2025-01-22 07:19:45,start,entry,False
user_22,u22s0,2025-01-22 07:27:58,exit,start,False
user_22,u22s1,2025-02-01 16:17:09,start,entry,False
user_22,u22s1,2025-02-01 16:17:55,info,start,False
user_22,u22s1,2025-02-01 16:26:28,start,info,False
user_22,u22s1,2025-02-01 16:34:48,exit,start,False
user_22,u22s2,2025-02-02 03:20:17,start,entry,False
user_22,u22s2,2025-02-02 03:29:54,step1,start,False
user_22,u22s2,2025-02-02 03:39:04,help1,step1,False
user_22,u22s2,2025-02-02 03:39:35,step1,help1,False
user_22,u22s2,2025-02-02 03:41:21,step2,step1,False
user_22,u22s2,2025-02-02 03:46:54,help2,step2,False
user_22,u22s2,2025-02-02 03:47:30,step2,help2,False
user_22,u22s2,2025-02-02 03:50:08,help2,step2,False
user_22,u22s2,2025-02-02 03:59:10,step2,help2,False
user_22,u22s2,2025-02-02 04:00:35,step1,step2,False
user_22,u22s2,2025-02-02 04:07:15,exit,step1,False
user_230,u230s0,2025-01-06 19:19:43,start,entry,False
user_230,u230s0,2025-01-06 19:29:33,exit,start,False
user_230,u230s1,2025-01-19 13:42:24,start,entry,False
user_230,u230s1,2025-01-19 13:46:37,exit,start,False
user_230,u230s2,2025-01-30 13:00:23,start,entry,False
user_230,u230s2,2025-01-30 13:08:49,question,start,False
user_230,u230s2,2025-01-30 13:17:56,start,question,False
user_230,u230s2,2025-01-30 13:24:11,exit,start,False
user_232,u232s0,2025-01-28 03:43:21,start,entry,False
user_232,u232s0,2025-01-28 03:50:12,info,start,False
user_232,u232s0,2025-01-28 03:56:27,start,info,False
user_232,u232s0,2025-01-28 04:00:48,step1,start,False
user_232,u232s0,2025-01-28 04:10:35,help1,step1,False
user_232,u232s0,2025-01-28 04:17:58,step1,help1,False
user_232,u232s0,2025-01-28 04:23:49,step2,step1,False
user_232,u232s0,2025-01-28 04:27:44,help2,step2,False
user_232,u232s0,2025-01-28 04:32:59,step2,help2,False
user_232,u232s0,2025-01-28 04:40:58,help2,step2,False
user_232,u232s0,2025-01-28 04:44:01,step2,help2,False
user_232,u232s0,2025-01-28 04:53:17,help2,step2,False
user_232,u232s0,2025-01-28 04:55:59,step2,help2,False
user_232,u232s0,2025-01-28 04:56:59,checkout,step2,False
user_232,u232s0,2025-01-28 05:03:38,exit,checkout,False
user_233,u233s0,2025-01-30 04:43:22,start,entry,False
user_233,u233s0,2025-01-30 04:43:40,step1,start,False
user_233,u233s0,2025-01-30 04:48:25,start,step1,False
user_233,u233s0,2025-01-30 04:51:35,info,start,False
user_233,u233s0,2025-01-30 04:52:20,exit,info,False
user_233,u233s1,2025-02-01 17:08:55,start,entry,False
user_233,u233s1,2025-02-01 17:09:59,exit,start,False
user_236,u236s0,2025-01-31 03:25:59,start,entry,False
user_236,u236s0,2025-01-31 03:35:29,exit,start,False
user_236,u236s1,2025-02-01 10:13:47,start,entry,False
user_236,u236s1,2025-02-01 10:23:02,info,start,False
user_236,u236s1,2025-02-01 10:32:32,exit,info,False
user_237,u237s0,2025-01-22 11:53:35,start,entry,False
user_237,u237s0,2025-01-22 12:01:15,exit,start,False
user_237,u237s1,2025-02-01 06:19:47,start,entry,False
user_237,u237s1,2025-02-01 06:28:02,step1,start,False
user_237,u237s1,2025-02-01 06:32:58,step2,step1,False
user_237,u237s1,2025-02-01 06:39:21,step1,step2,False
user_237,u237s1,2025-02-01 06:41:21,step2,step1,False
user_237,u237s1,2025-02-01 06:43:28,help2,step2,False
user_237,u237s1,2025-02-01 06:53:08,exit,help2,False
user_237,u237s2,2025-02-04 01:25:34,start,entry,False
user_237,u237s2,2025-02-04 01:26:09,question,start,False
user_237,u237s2,2025-02-04 01:29:12,start,question,False
user_237,u237s2,2025-02-04 01:32:00,step1,start,False
user_237,u237s2,2025-02-04 01:39:49,step2,step1,False
user_237,u237s2,2025-02-04 01:42:12,exit,step2,False
user_238,u238s0,2025-01-12 03:51:08,start,entry,False
user_238,u238s0,2025-01-12 04:00:42,exit,start,False
user_239,u239s0,2025-01-21 04:48:41,start,entry,False
user_239,u239s0,2025-01-21 04:54:54,exit,start,False
user_240,u240s0,2025-01-11 10:19:08,start,entry,False
user_240,u240s0,2025-01-11 10:26:17,step1,start,False
user_240,u240s0,2025-01-11 10:34:21,help1,step1,False
user_240,u240s0,2025-01-11 10:35:22,step1,help1,False
user_240,u240s0,2025-01-11 10:39:05,step2,step1,False
user_240,u240s0,2025-01-11 10:43:35,help2,step2,False
user_240,u240s0,2025-01-11 10:50:26,step2,help2,False
user_240,u240s0,2025-01-11 10:52:40,exit,step2,False
user_242,u242s0,2025-01-26 13:02:23,start,entry,False
user_242,u242s0,2025-01-26 13:10:40,question,start,False
user_242,u242s0,2025-01-26 13:12:15,start,question,False
user_242,u242s0,2025-01-26 13:17:21,step1,start,False
user_242,u242s0,2025-01-26 13:22:20,step2,step1,False
user_242,u242s0,2025-01-26 13:25:45,help2,step2,False
user_242,u242s0,2025-01-26 13:26:11,exit,help2,False
user_242,u242s1,2025-01-28 14:45:15,start,entry,False
user_242,u242s1,2025-01-28 14:46:11,step1,start,False
user_242,u242s1,2025-01-28 14:53:34,step2,step1,False
user_242,u242s1,2025-01-28 14:55:55,checkout,step2,False
user_242,u242s1,2025-01-28 14:58:00,exit,checkout,False
user_243,u243s0,2025-01-27 11:29:47,start,entry,False
user_243,u243s0,2025-01-27 11:30:23,info,start,False
user_243,u243s0,2025-01-27 11:31:57,exit,info,False
user_244,u244s0,2025-01-12 13:14:59,start,entry,False
user_244,u244s0,2025-01-12 13:18:23,info,start,False
user_244,u244s0,2025-01-12 13:27:23,start,info,False
user_244,u244s0,2025-01-12 13:36:35,exit,start,False
user_245,u245s0,2025-01-13 23:41:02,start,entry,False
user_245,u245s0,2025-01-13 23:45:58,exit,start,False
user_245,u245s1,2025-01-21 16:29:24,start,entry,False
user_245,u245s1,2025-01-21 16:32:25,info,start,False
user_245,u245s1,2025-01-21 16:32:40,start,info,False
user_245,u245s1,2025-01-21 16:41:31,exit,start,False
user_245,u245s2,2025-01-23 06:28:15,start,entry,False
user_245,u245s2,2025-01-23 06:29:08,step1,start,False
user_245,u245s2,2025-01-23 06:36:42,step2,step1,False
user_245,u245s2,2025-01-23 06:43:56,exit,step2,False
user_245,u245s3,2025-02-04 21:46:37,start,entry,False
user_245,u245s3,2025-02-04 21:48:37,exit,start,False
user_245,u245s4,2025-02-07 17:54:26,start,entry,False
user_245,u245s4,2025-02-07 18:01:27,info,start,False
user_245,u245s4,2025-02-07 18:06:00,start,info,False
user_245,u245s4,2025-02-07 18:06:47,step1,start,False
user_245,u245s4,2025-02-07 18:10:46,step2,step1,False
user_245,u245s4,2025-02-07 18:19:14,exit,step2,False
user_247,u247s0,2025-01-20 02:16:29,start,entry,False
user_247,u247s0,2025-01-20 02:23:05,step1,start,False
user_247,u247s0,2025-01-20 02:27:19,exit,step1,False
user_248,u248s0,2025-01-06 22:58:35,start,entry,False
user_248,u248s0,2025-01-06 23:08:32,exit,start,False
user_248,u248s1,2025-01-10 21:09:51,start,entry,False
user_248,u248s1,2025-01-10 21:15:50,info,start,False
user_248,u248s1,2025-01-10 21:24:29,start,info,False
user_248,u248s1,2025-01-10 21:26:31,info,start,False
user_248,u248s1,2025-01-10 21:27:28,start,info,False
user_248,u248s1,2025-01-10 21:33:36,exit,start,False
user_248,u248s2,2025-01-27 18:21:34,start,entry,False
user_248,u248s2,2025-01-27 18:25:04,step1,start,False
user_248,u248s2,2025-01-27 18:29:23,step2,step1,False
user_248,u248s2,2025-01-27 18:30:42,help2,step2,False
user_248,u248s2,2025-01-27 18:30:44,step2,help2,False
user_248,u248s2,2025-01-27 18:35:43,step1,step2,False
user_248,u248s2,2025-01-27 18:41:18,start,step1,False
user_248,u248s2,2025-01-27 18:41:42,info,start,False
user_248,u248s2,2025-01-27 18:49:35,start,info,False
user_248,u248s2,2025-01-27 18:55:51,question,start,False
user_248,u248s2,2025-01-27 19:01:20,exit,question,False
user_24,u24s0,2025-01-05 17:03:33,start,entry,False
user_24,u24s0,2025-01-05 17:09:07,step1,start,False
user_24,u24s0,2025-01-05 17:13:11,exit,step1,False
user_251,u251s0,2025-01-25 06:33:37,start,entry,False
user_251,u251s0,2025-01-25 06:35:48,step1,start,False
user_251,u251s0,2025-01-25 06:40:45,step2,step1,False
user_251,u251s0,2025-01-25 06:42:59,help2,step2,False
user_251,u251s0,2025-01-25 06:51:09,exit,help2,False
user_251,u251s1,2025-01-30 14:18:03,start,entry,False
user_251,u251s1,2025-01-30 14:26:42,info,start,False
user_251,u251s1,2025-01-30 14:32:35,start,info,False
user_251,u251s1,2025-01-30 14:35:04,exit,start,False
user_251,u251s2,2025-02-02 10:57:02,start,entry,False
user_251,u251s2,2025-02-02 10:59:09,info,start,False
user_251,u251s2,2025-02-02 11:06:43,exit,info,False
user_252,u252s0,2025-01-01 17:48:16,start,entry,False
user_252,u252s0,2025-01-01 17:53:17,start,start,False
user_252,u252s0,2025-01-01 17:54:13,exit,start,False
user_252,u252s1,2025-01-29 22:33:34,start,entry,False
user_252,u252s1,2025-01-29 22:42:14,question,start,False
user_252,u252s1,2025-01-29 22:44:25,start,question,False
user_252,u252s1,2025-01-29 22:52:45,step1,start,False
user_252,u252s1,2025-01-29 22:55:26,step2,step1,False
user_252,u252s1,2025-01-29 23:02:34,help2,step2,False
user_252,u252s1,2025-01-29 23:04:22,step2,help2,False
user_252,u252s1,2025-01-29 23:13:02,checkout,step2,False
user_252,u252s1,2025-01-29 23:16:53,exit,checkout,False
user_252,u252s2,2025-01-31 04:56:48,start,entry,False
user_252,u252s2,2025-01-31 04:58:51,info,start,False
user_252,u252s2,2025-01-31 05:02:59,start,info,False
user_252,u252s2,2025-01-31 05:07:15,exit,start,False
user_253,u253s0,2025-01-31 16:03:25,start,entry,False
user_253,u253s0,2025-01-31 16:10:52,question,start,False
user_253,u253s0,2025-01-31 16:17:40,start,question,False
user_253,u253s0,2025-01-31 16:22:32,step1,start,False
user_253,u253s0,2025-01-31 16:23:02,exit,step1,False
user_254,u254s0,2025-01-28 13:11:45,start,entry,False
user_254,u254s0,2025-01-28 13:15:47,step1,start,False
user_254,u254s0,2025-01-28 13:20:25,step2,step1,False
user_254,u254s0,2025-01-28 13:22:57,step1,step2,False
user_254,u254s0,2025-01-28 13:30:34,step2,step1,False
user_254,u254s0,2025-01-28 13:38:35,help2,step2,False
user_254,u254s0,2025-01-28 13:41:51,exit,help2,False
user_254,u254s1,2025-01-30 15:36:38,start,entry,False
user_254,u254s1,2025-01-30 15:42:30,question,start,False
user_254,u254s1,2025-01-30 15:44:26,start,question,False
user_254,u254s1,2025-01-30 15:47:54,exit,start,False
user_254,u254s2,2025-02-02 03:53:26,start,entry,False
user_254,u254s2,2025-02-02 03:58:34,step1,start,False
user_254,u254s2,2025-02-02 04:07:44,step2,step1,False
user_254,u254s2,2025-02-02 04:12:51,help2,step2,False
user_254,u254s2,2025-02-02 04:21:21,exit,help2,False
user_255,u255s0,2025-01-09 17:55:51,start,entry,False
user_255,u255s0,2025-01-09 17:59:44,step1,start,False
user_255,u255s0,2025-01-09 18:00:43,start,step1,False
user_255,u255s0,2025-01-09 18:05:21,step1,start,False
user_255,u255s0,2025-01-09 18:13:12,help1,step1,False
user_255,u255s0,2025-01-09 18:19:17,step1,help1,False
user_255,u255s0,2025-01-09 18:19:50,step2,step1,False
user_255,u255s0,2025-01-09 18:29:35,help2,step2,False
user_255,u255s0,2025-01-09 18:32:38,exit,help2,False
user_256,u256s0,2025-01-20 07:55:09,start,entry,False
user_256,u256s0,2025-01-20 07:57:59,exit,start,False
user_257,u257s0,2025-01-28 11:06:27,start,entry,False
user_257,u257s0,2025-01-28 11:10:32,step1,start,False
user_257,u257s0,2025-01-28 11:17:49,step2,step1,False
user_257,u257s0,2025-01-28 11:18:52,help2,step2,False
user_257,u257s0,2025-01-28 11:27:04,exit,help2,False
user_257,u257s1,2025-02-01 00:24:06,start,entry,False
user_257,u257s1,2025-02-01 00:32:49,info,start,False
user_257,u257s1,2025-02-01 00:34:39,start,info,False
user_257,u257s1,2025-02-01 00:39:16,step1,start,False
user_257,u257s1,2025-02-01 00:48:13,step2,step1,False
user_257,u257s1,2025-02-01 00:53:18,help2,step2,False
user_257,u257s1,2025-02-01 01:01:10,step2,help2,False
user_257,u257s1,2025-02-01 01:10:05,help2,step2,False
user_257,u257s1,2025-02-01 01:11:10,exit,help2,False
user_259,u259s0,2025-01-28 04:32:14,start,entry,False
user_259,u259s0,2025-01-28 04:41:25,step1,start,False
user_259,u259s0,2025-01-28 04:42:02,help1,step1,False
user_259,u259s0,2025-01-28 04:48:12,exit,help1,False
user_259,u259s1,2025-01-29 02:51:40,start,entry,False
user_259,u259s1,2025-01-29 03:01:16,exit,start,False
user_259,u259s2,2025-02-01 00:42:01,start,entry,False
user_259,u259s2,2025-02-01 00:44:12,exit,start,False
user_25,u25s0,2025-01-15 22:07:42,start,entry,False
user_25,u25s0,2025-01-15 22:10:11,question,start,False
user_25,u25s0,2025-01-15 22:20:06,start,question,False
user_25,u25s0,2025-01-15 22:26:20,step1,start,False
user_25,u25s0,2025-01-15 22:30:19,step2,step1,False
user_25,u25s0,2025-01-15 22:34:21,exit,step2,False
user_260,u260s0,2025-01-28 09:15:24,start,entry,False
user_260,u260s0,2025-01-28 09:17:49,step1,start,False
user_260,u260s0,2025-01-28 09:24:35,step2,step1,False
user_260,u260s0,2025-01-28 09:33:38,help2,step2,False
user_260,u260s0,2025-01-28 09:39:57,exit,help2,False
user_260,u260s1,2025-01-29 07:46:14,start,entry,False
user_260,u260s1,2025-01-29 07:55:54,info,start,False
user_260,u260s1,2025-01-29 07:59:09,start,info,False
user_260,u260s1,2025-01-29 08:07:57,exit,start,False
user_261,u261s0,2025-01-12 00:32:25,start,entry,False
user_261,u261s0,2025-01-12 00:35:37,step1,start,False
user_261,u261s0,2025-01-12 00:44:17,start,step1,False
user_261,u261s0,2025-01-12 00:48:35,exit,start,False
user_261,u261s1,2025-02-01 20:15:45,start,entry,False
user_261,u261s1,2025-02-01 20:16:24,step1,start,False
user_261,u261s1,2025-02-01 20:17:38,step2,step1,False
user_261,u261s1,2025-02-01 20:19:00,help2,step2,False
user_261,u261s1,2025-02-01 20:20:58,exit,help2,False
user_261,u261s2,2025-02-02 04:47:14,start,entry,False
user_262,u262s0,2025-01-30 10:53:19,start,entry,False
user_262,u262s0,2025-01-30 10:58:28,exit,start,False
user_262,u262s1,2025-01-31 22:39:13,start,entry,False
user_262,u262s1,2025-01-31 22:45:24,info,start,False
user_262,u262s1,2025-01-31 22:50:18,start,info,False
user_262,u262s1,2025-01-31 22:53:06,info,start,False
user_262,u262s1,2025-01-31 22:59:20,exit,info,False
user_263,u263s0,2025-01-15 13:46:08,start,entry,False
user_263,u263s0,2025-01-15 13:55:46,step1,start,False
user_263,u263s0,2025-01-15 13:57:20,step2,step1,False
user_263,u263s0,2025-01-15 13:59:22,help2,step2,False
user_263,u263s0,2025-01-15 14:07:20,exit,help2,False
user_264,u264s0,2025-01-11 05:35:39,start,entry,False
user_264,u264s0,2025-01-11 05:37:51,exit,start,False
user_265,u265s0,2025-01-30 07:30:43,start,entry,False
user_265,u265s0,2025-01-30 07:36:12,info,start,False
user_265,u265s0,2025-01-30 07:37:00,exit,info,False
user_266,u266s0,2025-01-13 12:16:33,start,entry,False
user_266,u266s0,2025-01-13 12:25:51,info,start,False
user_266,u266s0,2025-01-13 12:34:21,start,info,False
user_266,u266s0,2025-01-13 12:35:14,exit,start,False
user_266,u266s1,2025-02-01 21:50:49,start,entry,False
user_266,u266s1,2025-02-01 21:59:46,info,start,False
user_266,u266s1,2025-02-01 22:04:00,start,info,False
user_266,u266s1,2025-02-01 22:06:22,step1,start,False
user_266,u266s1,2025-02-01 22:09:29,step2,step1,False
user_266,u266s1,2025-02-01 22:14:56,help2,step2,False
user_266,u266s1,2025-02-01 22:18:21,step2,help2,False
user_266,u266s1,2025-02-01 22:21:18,help2,step2,False
user_266,u266s1,2025-02-01 22:25:06,step2,help2,False
user_266,u266s1,2025-02-01 22:25:14,checkout,step2,False
user_266,u266s1,2025-02-01 22:31:49,error,checkout,False
user_266,u266s1,2025-02-01 22:41:12,exit,error,False
user_266,u266s2,2025-02-02 21:51:52,info,entry,False
user_266,u266s2,2025-02-02 21:51:52,start,info,False
user_266,u266s2,2025-02-02 21:58:10,exit,start,False
user_266,u266s3,2025-02-05 00:57:40,start,entry,False
user_266,u266s3,2025-02-05 00:57:41,question,start,False
user_266,u266s3,2025-02-05 01:04:59,start,question,False
user_266,u266s3,2025-02-05 01:10:34,step1,start,False
user_266,u266s3,2025-02-05 01:15:03,step2,step1,False
user_266,u266s3,2025-02-05 01:20:48,checkout,step2,False
user_266,u266s3,2025-02-05 01:21:37,exit,checkout,False
user_267,u267s0,2025-01-10 09:47:32,start,entry,False
user_267,u267s0,2025-01-10 09:55:16,exit,start,False
user_267,u267s1,2025-01-31 21:16:22,start,entry,False
user_267,u267s1,2025-01-31 21:25:58,info,start,False
user_267,u267s1,2025-01-31 21:27:04,exit,info,False
user_267,u267s2,2025-02-02 18:32:45,start,entry,False
user_267,u267s2,2025-02-02 18:34:45,info,start,False
user_267,u267s2,2025-02-02 18:39:24,start,info,False
user_267,u267s2,2025-02-02 18:45:47,step1,start,False
user_267,u267s2,2025-02-02 18:53:15,exit,step1,False
user_26,u26s0,2025-01-21 02:34:55,start,entry,False
user_26,u26s0,2025-01-21 02:36:56,step1,start,False
user_26,u26s0,2025-01-21 02:40:40,step2,step1,False
user_26,u26s0,2025-01-21 02:46:51,step1,step2,False
user_26,u26s0,2025-01-21 02:56:01,step2,step1,False
user_26,u26s0,2025-01-21 02:56:28,step1,step2,False
user_26,u26s0,2025-01-21 03:00:29,step2,step1,False
user_26,u26s0,2025-01-21 03:02:45,step1,step2,False
user_26,u26s0,2025-01-21 03:03:17,step2,step1,False
user_26,u26s0,2025-01-21 03:13:10,checkout,step2,False
user_26,u26s0,2025-01-21 03:17:46,exit,checkout,False
user_270,u270s0,2025-01-25 02:55:21,start,entry,False
user_270,u270s0,2025-01-25 03:04:58,step1,start,False
user_270,u270s0,2025-01-25 03:10:15,help1,step1,False
user_270,u270s0,2025-01-25 03:17:52,step1,help1,False
user_270,u270s0,2025-01-25 03:26:35,step2,step1,False
user_270,u270s0,2025-01-25 03:33:02,help2,step2,False
user_270,u270s0,2025-01-25 03:42:40,step2,help2,False
user_270,u270s0,2025-01-25 03:50:00,exit,step2,False
user_270,u270s1,2025-01-26 06:03:24,start,entry,False
user_270,u270s1,2025-01-26 06:13:19,step1,start,False
user_270,u270s1,2025-01-26 06:18:30,help1,step1,False
user_270,u270s1,2025-01-26 06:23:41,step1,help1,False
user_270,u270s1,2025-01-26 06:29:04,step2,step1,False
user_270,u270s1,2025-01-26 06:33:38,step1,step2,False
user_270,u270s1,2025-01-26 06:39:57,step2,step1,False
user_270,u270s1,2025-01-26 06:42:35,checkout,step2,False
user_270,u270s1,2025-01-26 06:48:51,error,checkout,False
user_270,u270s1,2025-01-26 06:54:06,exit,error,False
user_270,u270s2,2025-02-03 19:58:05,start,entry,False
user_270,u270s2,2025-02-03 20:04:19,step1,start,False
user_270,u270s2,2025-02-03 20:07:15,step2,step1,False
user_270,u270s2,2025-02-03 20:10:58,checkout,step2,False
user_270,u270s2,2025-02-03 20:14:53,error,checkout,False
user_270,u270s2,2025-02-03 20:16:06,exit,error,False
user_270,u270s3,2025-02-05 01:26:55,start,entry,False
user_270,u270s3,2025-02-05 01:34:33,step1,start,False
user_270,u270s3,2025-02-05 01:41:22,step2,step1,False
user_270,u270s3,2025-02-05 01:50:12,help2,step2,False
user_270,u270s3,2025-02-05 01:55:07,exit,help2,False
user_270,u270s4,2025-02-07 02:58:05,start,entry,False
user_270,u270s4,2025-02-07 03:00:13,info,start,False
user_270,u270s4,2025-02-07 03:02:21,start,info,False
user_270,u270s4,2025-02-07 03:05:08,exit,start,False
user_272,u272s0,2025-01-25 15:16:41,start,entry,False
user_272,u272s0,2025-01-25 15:23:44,exit,start,False
user_272,u272s1,2025-01-29 12:28:40,start,entry,False
user_272,u272s1,2025-01-29 12:36:58,exit,start,False
user_275,u275s0,2025-01-02 10:46:30,start,entry,False
user_275,u275s0,2025-01-02 10:56:04,info,start,False
user_275,u275s0,2025-01-02 11:00:06,start,info,False
user_275,u275s0,2025-01-02 11:03:49,exit,start,False
user_275,u275s1,2025-01-24 23:04:35,start,entry,False
user_275,u275s1,2025-01-24 23:12:24,exit,start,False
user_275,u275s2,2025-01-25 18:18:08,start,entry,False
user_275,u275s2,2025-01-25 18:23:59,info,start,False
user_275,u275s2,2025-01-25 18:26:22,start,info,False
user_275,u275s2,2025-01-25 18:32:47,exit,start,False
user_276,u276s0,2025-01-18 19:22:48,start,entry,False
user_276,u276s0,2025-01-18 19:27:07,info,start,False
user_276,u276s0,2025-01-18 19:31:47,start,info,False
user_276,u276s0,2025-01-18 19:39:17,info,start,False
user_276,u276s0,2025-01-18 19:48:35,exit,info,False
user_276,u276s1,2025-01-21 04:46:26,start,entry,False
user_276,u276s1,2025-01-21 04:47:14,exit,start,False
user_276,u276s2,2025-01-30 15:35:15,start,entry,False
user_276,u276s2,2025-01-30 15:35:47,exit,start,False
user_277,u277s0,2025-01-23 21:47:18,start,entry,False
user_277,u277s0,2025-01-23 21:49:58,exit,start,False
user_277,u277s1,2025-02-02 01:37:30,start,entry,False
user_277,u277s1,2025-02-02 01:43:57,step1,start,False
user_277,u277s1,2025-02-02 01:50:37,step2,step1,False
user_277,u277s1,2025-02-02 01:50:52,help2,step2,False
user_277,u277s1,2025-02-02 01:56:32,step2,help2,False
user_277,u277s1,2025-02-02 02:06:29,checkout,step2,False
user_277,u277s1,2025-02-02 02:15:44,exit,checkout,False
user_277,u277s2,2025-02-04 02:31:09,start,entry,False
user_277,u277s2,2025-02-04 02:36:52,question,start,False
user_277,u277s2,2025-02-04 02:44:51,start,question,False
user_277,u277s2,2025-02-04 02:46:05,step1,start,False
user_277,u277s2,2025-02-04 02:48:10,step2,step1,False
user_277,u277s2,2025-02-04 02:54:12,help2,step2,False
user_277,u277s2,2025-02-04 02:56:19,exit,help2,False
user_277,u277s3,2025-02-06 10:29:35,start,entry,False
user_277,u277s3,2025-02-06 10:29:42,info,start,False
user_277,u277s3,2025-02-06 10:32:55,exit,info,False
user_277,u277s4,2025-02-07 10:07:33,start,entry,False
user_277,u277s4,2025-02-07 10:14:26,step1,start,False
user_277,u277s4,2025-02-07 10:21:11,step2,step1,False
user_277,u277s4,2025-02-07 10:25:14,checkout,step2,False
user_277,u277s4,2025-02-07 10:27:34,error,checkout,False
user_277,u277s4,2025-02-07 10:33:08,exit,error,False
user_278,u278s0,2025-01-07 02:17:41,start,entry,False
user_278,u278s0,2025-01-07 02:18:23,step1,start,False
user_278,u278s0,2025-01-07 02:20:07,step2,step1,False
user_278,u278s0,2025-01-07 02:22:55,help2,step2,False
user_278,u278s0,2025-01-07 02:30:31,exit,help2,False
user_278,u278s1,2025-01-09 12:05:24,start,entry,False
user_278,u278s1,2025-01-09 12:13:21,info,start,False
user_278,u278s1,2025-01-09 12:14:19,start,info,False
user_278,u278s1,2025-01-09 12:23:30,info,start,False
user_278,u278s1,2025-01-09 12:26:37,start,info,False
user_278,u278s1,2025-01-09 12:33:33,step1,start,False
user_278,u278s1,2025-01-09 12:40:07,exit,step1,False
user_278,u278s2,2025-02-01 06:15:51,start,entry,False
user_278,u278s2,2025-02-01 06:20:01,exit,start,False
user_278,u278s3,2025-02-02 20:18:33,start,entry,False
user_278,u278s3,2025-02-02 20:28:30,info,start,False
user_278,u278s3,2025-02-02 20:33:08,exit,info,False
user_278,u278s4,2025-02-05 20:47:27,start,entry,False
user_278,u278s4,2025-02-05 20:52:29,info,start,False
user_278,u278s4,2025-02-05 20:52:59,exit,info,False
user_279,u279s0,2025-01-25 07:27:04,start,entry,False
user_279,u279s0,2025-01-25 07:36:09,step1,start,False
user_279,u279s0,2025-01-25 07:45:44,help1,step1,False
user_279,u279s0,2025-01-25 07:46:38,exit,help1,False
user_279,u279s1,2025-02-02 05:24:22,start,entry,False
user_279,u279s1,2025-02-02 05:30:16,exit,start,False
user_280,u280s0,2025-01-19 09:10:22,start,entry,False
user_280,u280s0,2025-01-19 09:20:16,step1,start,False
user_280,u280s0,2025-01-19 09:24:32,help1,step1,False
user_280,u280s0,2025-01-19 09:26:50,exit,help1,False
user_280,u280s1,2025-01-26 16:15:32,start,entry,False
user_280,u280s1,2025-01-26 16:20:44,exit,start,False
user_280,u280s2,2025-01-31 21:58:53,step1,entry,False
user_280,u280s2,2025-01-31 22:01:06,step2,step1,False
user_280,u280s2,2025-01-31 22:07:29,help2,step2,False
user_280,u280s2,2025-01-31 22:14:33,exit,help2,False
user_280,u280s3,2025-02-04 19:28:18,start,entry,False
user_280,u280s3,2025-02-04 19:29:02,info,start,False
user_280,u280s3,2025-02-04 19:36:28,start,info,False
user_280,u280s3,2025-02-04 19:36:52,exit,start,False
user_282,u282s0,2025-01-28 08:12:44,start,entry,False
user_282,u282s0,2025-01-28 08:22:04,step1,start,False
user_282,u282s0,2025-01-28 08:27:49,step2,step1,False
user_282,u282s0,2025-01-28 08:29:18,help2,step2,False
user_282,u282s0,2025-01-28 08:29:40,exit,help2,False
user_283,u283s0,2025-01-22 06:05:29,start,entry,False
user_283,u283s0,2025-01-22 06:11:36,question,start,False
user_283,u283s0,2025-01-22 06:14:10,start,question,False
user_283,u283s0,2025-01-22 06:14:39,step1,start,False
user_283,u283s0,2025-01-22 06:23:44,help1,step1,False
